ID_CONTADOR,ID_CLIENTE,FECHA_BUILD,FECHA_INSTALACION,LATITUD,LONGITUD,MUNICIPIO
CNT_002153,CLI_002153,2018-04-17,2020-01-12,38.535066,-0.138467,Benidorm
CNT_002154,CLI_002154,2019-02-16,2020-03-31,38.405159,-0.517901,San Vicente del Raspeig
CNT_002155,CLI_002155,2019-06-01,2020-09-15,38.316617,-0.513677,Alicante
CNT_002156,CLI_002156,2024-10-06,2026-04-22,38.347387,-0.476348,Alicante
CNT_002157,CLI_002157,2019-04-20,2020-09-04,38.351026,-0.466961,Alicante
CNT_002158,CLI_002158,2017-07-18,2018-01-20,38.249703,-0.702671,Elche
CNT_002159,CLI_002159,2017-11-05,2018-03-03,38.252567,-0.690141,Elche
CNT_002160,CLI_002160,2021-11-18,2022-07-07,38.701167,-0.485296,Alcoy
CNT_002161,CLI_002161,2018-11-26,2020-03-31,38.062132,-0.963817,Orihuela
CNT_002162,CLI_002162,2021-05-30,2022-10-22,38.091798,-0.939766,Orihuela
CNT_002163,CLI_002163,2015-06-20,2017-01-26,38.245802,-0.683372,Elche
CNT_002164,CLI_002164,2017-11-21,2019-03-19,38.491454,-0.814298,Elda
CNT_002165,CLI_002165,2021-04-29,2022-09-10,38.316932,-0.686816,Elche
CNT_002166,CLI_002166,2018-05-23,2019-07-06,38.393653,-0.443389,Sant Joan d'Alacant
CNT_002167,CLI_002167,2020-06-29,2021-09-02,38.095484,-0.948356,Orihuela
CNT_002168,CLI_002168,2022-02-18,2022-06-06,38.327031,-0.514488,Alicante
CNT_002169,CLI_002169,2015-07-08,2017-02-07,38.546691,-0.141519,Benidorm
CNT_002170,CLI_002170,2017-02-24,2018-04-15,38.237664,-0.677045,Elche
CNT_002171,CLI_002171,2016-08-05,2018-07-02,38.539967,-0.130906,Benidorm
CNT_002172,CLI_002172,2023-05-08,2025-03-28,38.323375,-0.490569,Alicante
CNT_002173,CLI_002173,2020-01-06,2021-01-12,38.340025,-0.483912,Alicante
CNT_002174,CLI_002174,2016-08-22,2017-12-09,38.466328,-0.785929,Elda
CNT_002175,CLI_002175,2017-04-25,2017-07-15,38.365759,-0.469988,Alicante
CNT_002176,CLI_002176,2024-02-15,2024-11-21,38.468656,-0.7927,Elda
CNT_002177,CLI_002177,2020-07-22,2022-06-10,38.358999,-0.453676,Alicante
CNT_002178,CLI_002178,2018-04-20,2019-04-13,38.077918,-0.925091,Orihuela
CNT_002179,CLI_002179,2024-10-16,2026-03-23,38.532826,-0.12634,Benidorm
CNT_002180,CLI_002180,2021-07-17,2022-07-31,38.268751,-0.697099,Elche
CNT_002181,CLI_002181,2017-08-11,2018-12-12,38.326154,-0.464567,Alicante
CNT_002182,CLI_002182,2020-08-31,2022-02-09,38.350459,-0.473143,Alicante
CNT_002183,CLI_002183,2018-01-02,2018-06-05,38.383458,-0.45448,Alicante
CNT_002184,CLI_002184,2019-06-14,2020-02-02,38.325748,-0.458511,Alicante
CNT_002185,CLI_002185,2020-02-14,2021-12-17,38.108236,-0.964865,Orihuela
CNT_002186,CLI_002186,2015-06-15,2015-08-04,38.498881,-0.78086,Petrer
CNT_002187,CLI_002187,2020-07-17,2022-03-28,38.468906,-0.800215,Elda
CNT_002188,CLI_002188,2015-08-22,2017-04-05,38.680939,-0.461686,Alcoy
CNT_002189,CLI_002189,2018-10-30,2019-11-25,38.399924,-0.544216,San Vicente del Raspeig
CNT_002190,CLI_002190,2018-12-27,2020-01-21,38.527631,-0.126563,Benidorm
CNT_002191,CLI_002191,2016-10-02,2017-02-24,38.391915,-0.471936,Alicante
CNT_002192,CLI_002192,2018-09-19,2018-12-12,38.841222,0.12314,Denia
CNT_002193,CLI_002193,2020-01-02,2020-11-18,38.524574,-0.129136,Benidorm
CNT_002194,CLI_002194,2016-08-29,2016-11-17,37.958051,-0.706378,Torrevieja
CNT_002195,CLI_002195,2016-06-23,2017-04-02,38.372448,-0.504984,Alicante
CNT_002196,CLI_002196,2023-07-04,2024-12-06,38.252934,-0.724304,Elche
CNT_002197,CLI_002197,2019-01-07,2020-08-31,38.266464,-0.710135,Elche
CNT_002198,CLI_002198,2024-01-16,2024-09-26,38.49017,-0.793995,Elda
CNT_002199,CLI_002199,2021-06-23,2022-11-03,37.969983,-0.703178,Torrevieja
CNT_002200,CLI_002200,2015-12-09,2016-04-19,38.26449,-0.665945,Elche
CNT_002201,CLI_002201,2024-08-02,2024-10-18,38.636801,-0.882103,Villena
CNT_002202,CLI_002202,2023-04-15,2024-04-20,38.362283,-0.447347,Alicante
CNT_002203,CLI_002203,2016-09-28,2017-06-17,38.278496,-0.672226,Elche
CNT_002204,CLI_002204,2024-09-07,2026-05-11,38.339697,-0.458542,Alicante
CNT_002205,CLI_002205,2015-03-20,2016-10-28,38.699164,-0.481725,Alcoy
CNT_002206,CLI_002206,2023-01-19,2023-10-03,38.480182,-0.766575,Petrer
CNT_002207,CLI_002207,2022-03-05,2023-09-07,38.30826,-0.512934,Alicante
CNT_002208,CLI_002208,2021-11-01,2023-07-15,38.481791,-0.780869,Elda
CNT_002209,CLI_002209,2021-05-18,2021-06-29,38.392505,-0.48285,Alicante
CNT_002210,CLI_002210,2022-06-15,2023-11-25,38.827444,0.09956,Denia
CNT_002211,CLI_002211,2020-10-05,2022-01-22,38.689124,-0.488085,Alcoy
CNT_002212,CLI_002212,2015-07-10,2016-07-13,38.385851,-0.55503,San Vicente del Raspeig
CNT_002213,CLI_002213,2016-10-05,2017-09-23,38.363315,-0.506964,Alicante
CNT_002214,CLI_002214,2019-01-26,2020-10-12,38.642382,-0.852846,Villena
CNT_002215,CLI_002215,2020-09-20,2022-06-09,38.696498,-0.478234,Alcoy
CNT_002216,CLI_002216,2019-02-18,2019-08-23,38.32225,-0.485233,Alicante
CNT_002217,CLI_002217,2023-11-19,2025-10-04,38.397409,-0.517433,San Vicente del Raspeig
CNT_002218,CLI_002218,2022-06-19,2024-02-13,38.306084,-0.435858,Alicante
CNT_002219,CLI_002219,2024-02-04,2025-05-09,38.480421,-0.7759,Elda
CNT_002220,CLI_002220,2024-10-21,2026-05-25,38.366988,-0.505308,Alicante
CNT_002221,CLI_002221,2021-12-24,2023-03-05,38.519186,-0.154611,Benidorm
CNT_002222,CLI_002222,2018-05-01,2018-11-04,37.951115,-0.639727,Torrevieja
CNT_002223,CLI_002223,2017-02-28,2017-09-30,38.384686,-0.424275,Alicante
CNT_002224,CLI_002224,2022-08-29,2024-01-31,38.329906,-0.476289,Alicante
CNT_002225,CLI_002225,2017-01-11,2018-07-30,38.373599,-0.512762,Alicante
CNT_002226,CLI_002226,2021-01-21,2022-02-11,38.262112,-0.677109,Elche
CNT_002227,CLI_002227,2022-09-03,2023-09-29,38.341151,-0.4837,Alicante
CNT_002228,CLI_002228,2015-03-31,2015-12-09,38.093568,-0.94676,Orihuela
CNT_002229,CLI_002229,2019-09-11,2021-06-14,38.3231,-0.458639,Alicante
CNT_002230,CLI_002230,2017-09-13,2018-05-04,38.348512,-0.472641,Alicante
CNT_002231,CLI_002231,2023-07-27,2023-09-02,38.693822,-0.48763,Alcoy
CNT_002232,CLI_002232,2024-02-17,2025-07-02,38.312188,-0.489119,Alicante
CNT_002233,CLI_002233,2016-10-09,2017-04-28,38.845762,0.115617,Denia
CNT_002234,CLI_002234,2022-08-29,2023-01-01,38.47554,-0.785677,Elda
CNT_002235,CLI_002235,2017-03-29,2019-03-02,38.532316,-0.128156,Benidorm
CNT_002236,CLI_002236,2015-08-31,2017-05-29,38.060597,-0.925832,Orihuela
CNT_002237,CLI_002237,2022-06-03,2023-05-04,38.864571,0.100274,Denia
CNT_002238,CLI_002238,2022-12-15,2024-10-31,38.367118,-0.476533,Alicante
CNT_002239,CLI_002239,2020-03-14,2020-12-26,38.369304,-0.565389,Alicante
CNT_002240,CLI_002240,2015-08-07,2016-12-22,38.337564,-0.492241,Alicante
CNT_002241,CLI_002241,2015-01-09,2015-12-04,38.37555,-0.516133,San Vicente del Raspeig
CNT_002242,CLI_002242,2016-03-05,2017-07-12,38.394023,-0.49076,Alicante
CNT_002243,CLI_002243,2015-01-13,2016-10-17,37.9776,-0.690592,Torrevieja
CNT_002244,CLI_002244,2019-12-04,2021-11-21,38.394661,-0.447873,Sant Joan d'Alacant
CNT_002245,CLI_002245,2023-02-02,2024-01-25,38.483702,-0.77976,Elda
CNT_002246,CLI_002246,2023-04-06,2023-08-23,37.999708,-0.672328,Torrevieja
CNT_002247,CLI_002247,2024-01-10,2024-06-16,38.344624,-0.460365,Alicante
CNT_002248,CLI_002248,2016-11-20,2017-05-05,38.494043,-0.812515,Elda
CNT_002249,CLI_002249,2019-11-18,2021-06-08,38.10646,-0.947709,Orihuela
CNT_002250,CLI_002250,2023-08-05,2025-06-13,38.31829,-0.488003,Alicante
CNT_002251,CLI_002251,2016-11-07,2017-05-19,38.328355,-0.488014,Alicante
CNT_002252,CLI_002252,2024-10-14,2025-10-27,38.855063,0.09646,Denia
CNT_002253,CLI_002253,2021-02-09,2022-06-16,38.501649,-0.135453,Benidorm
CNT_002254,CLI_002254,2017-10-01,2019-08-04,38.394507,-0.515104,San Vicente del Raspeig
CNT_002255,CLI_002255,2015-07-27,2017-01-10,38.819238,0.077007,Denia
CNT_002256,CLI_002256,2022-01-19,2022-07-18,37.970122,-0.650209,Torrevieja
CNT_002257,CLI_002257,2018-08-16,2019-05-18,37.973321,-0.673491,Torrevieja
CNT_002258,CLI_002258,2022-11-05,2023-03-24,38.257619,-0.699231,Elche
CNT_002259,CLI_002259,2017-09-29,2019-06-05,38.25335,-0.67835,Elche
CNT_002260,CLI_002260,2024-01-26,2024-11-25,38.241363,-0.73024,Elche
CNT_002261,CLI_002261,2021-11-07,2022-02-11,38.725903,-0.481376,Alcoy
CNT_002262,CLI_002262,2019-11-01,2020-01-19,38.122149,-0.946922,Orihuela
CNT_002263,CLI_002263,2023-01-28,2024-07-25,38.823269,0.126183,Denia
CNT_002264,CLI_002264,2019-04-03,2019-12-14,38.300307,-0.699323,Elche
CNT_002265,CLI_002265,2019-08-10,2021-04-08,38.076811,-0.935499,Orihuela
CNT_002266,CLI_002266,2021-04-10,2022-09-27,38.087384,-0.956292,Orihuela
CNT_002267,CLI_002267,2024-12-13,2025-06-15,38.083535,-0.934763,Orihuela
CNT_002268,CLI_002268,2020-06-08,2021-10-30,38.526283,-0.111173,Benidorm
CNT_002269,CLI_002269,2017-02-09,2017-06-29,38.369796,-0.456112,Alicante
CNT_002270,CLI_002270,2015-08-26,2017-01-19,38.26827,-0.700092,Elche
CNT_002271,CLI_002271,2024-01-31,2024-11-29,38.333286,-0.464113,Alicante
CNT_002272,CLI_002272,2021-07-20,2022-01-20,38.236799,-0.685595,Elche
CNT_002273,CLI_002273,2024-09-25,2026-05-25,38.245841,-0.687155,Elche
CNT_002274,CLI_002274,2021-06-15,2021-12-28,38.051972,-0.922261,Orihuela
CNT_002275,CLI_002275,2019-05-04,2019-06-21,38.637147,-0.852946,Villena
CNT_002276,CLI_002276,2018-07-31,2019-08-09,38.060867,-0.947043,Orihuela
CNT_002277,CLI_002277,2020-09-16,2022-05-07,38.695213,-0.465697,Alcoy
CNT_002278,CLI_002278,2019-12-25,2020-11-12,38.295642,-0.706728,Elche
CNT_002279,CLI_002279,2015-02-01,2016-12-06,38.108786,-0.962961,Orihuela
CNT_002280,CLI_002280,2024-01-28,2025-06-02,38.344393,-0.487737,Alicante
CNT_002281,CLI_002281,2024-12-03,2025-12-05,38.343023,-0.482907,Alicante
CNT_002282,CLI_002282,2015-10-19,2017-02-11,38.306857,-0.734855,Elche
CNT_002283,CLI_002283,2015-10-19,2016-10-26,38.276957,-0.679373,Elche
CNT_002284,CLI_002284,2019-07-01,2021-04-21,38.337005,-0.550183,Alicante
CNT_002285,CLI_002285,2022-09-06,2022-12-29,38.30955,-0.41313,Alicante
CNT_002286,CLI_002286,2018-11-06,2020-09-25,38.355047,-0.443453,Alicante
CNT_002287,CLI_002287,2016-07-31,2017-09-22,38.646952,-0.869332,Villena
CNT_002288,CLI_002288,2018-03-07,2018-11-18,38.251604,-0.698093,Elche
CNT_002289,CLI_002289,2018-05-08,2019-03-19,38.271906,-0.691635,Elche
CNT_002290,CLI_002290,2024-04-29,2025-03-08,38.336111,-0.495729,Alicante
CNT_002291,CLI_002291,2022-04-06,2022-08-22,38.081119,-0.940648,Orihuela
CNT_002292,CLI_002292,2016-03-22,2016-09-02,38.283004,-0.4846,Alicante
CNT_002293,CLI_002293,2024-05-12,2025-03-28,38.339655,-0.483357,Alicante
CNT_002294,CLI_002294,2015-10-05,2017-07-10,38.286826,-0.694308,Elche
CNT_002295,CLI_002295,2023-04-30,2024-10-18,38.329415,-0.513838,Alicante
CNT_002296,CLI_002296,2022-01-23,2023-11-12,38.346513,-0.480011,Alicante
CNT_002297,CLI_002297,2019-12-30,2020-02-26,38.326301,-0.476914,Alicante
CNT_002298,CLI_002298,2018-11-23,2020-01-20,38.354211,-0.477779,Alicante
CNT_002299,CLI_002299,2024-06-24,2024-08-19,38.339787,-0.486396,Alicante
CNT_002300,CLI_002300,2017-09-10,2019-01-19,38.244837,-0.673267,Elche
CNT_002301,CLI_002301,2022-04-03,2022-05-15,38.412291,-0.529544,San Vicente del Raspeig
CNT_002302,CLI_002302,2022-02-22,2023-09-28,37.995421,-0.678108,Torrevieja
CNT_002303,CLI_002303,2023-06-09,2024-09-25,38.252192,-0.669759,Elche
CNT_002304,CLI_002304,2022-03-23,2022-12-01,38.357645,-0.482984,Alicante
CNT_002305,CLI_002305,2019-04-22,2020-08-26,38.489274,-0.767855,Petrer
CNT_002306,CLI_002306,2015-02-28,2015-04-19,38.279631,-0.70042,Elche
CNT_002307,CLI_002307,2023-08-26,2024-10-15,38.302844,-0.450066,Alicante
CNT_002308,CLI_002308,2016-04-03,2018-02-09,38.104932,-0.949654,Orihuela
CNT_002309,CLI_002309,2015-04-14,2016-04-03,38.330958,-0.448916,Alicante
CNT_002310,CLI_002310,2017-04-10,2018-08-19,38.257628,-0.700579,Elche
CNT_002311,CLI_002311,2017-02-27,2019-01-14,38.323533,-0.717208,Elche
CNT_002312,CLI_002312,2020-11-21,2022-05-26,38.482322,-0.783648,Elda
CNT_002313,CLI_002313,2024-02-08,2024-10-19,38.257001,-0.705003,Elche
CNT_002314,CLI_002314,2017-01-11,2018-11-24,38.507736,-0.123854,Benidorm
CNT_002315,CLI_002315,2024-04-29,2025-09-15,38.413908,-0.463065,Sant Joan d'Alacant
CNT_002316,CLI_002316,2024-09-04,2026-05-25,38.31157,-0.48087,Alicante
CNT_002317,CLI_002317,2019-04-22,2020-08-21,38.320114,-0.49249,Alicante
CNT_002318,CLI_002318,2021-06-06,2023-04-06,38.25821,-0.721692,Elche
CNT_002319,CLI_002319,2022-05-25,2023-01-22,38.296661,-0.710471,Elche
CNT_002320,CLI_002320,2016-07-08,2018-05-31,38.282511,-0.710921,Elche
CNT_002321,CLI_002321,2016-09-19,2018-02-11,38.838332,0.10498,Denia
CNT_002322,CLI_002322,2024-05-05,2024-11-30,38.5379,-0.147708,Benidorm
CNT_002323,CLI_002323,2024-10-03,2026-04-23,38.072792,-0.938175,Orihuela
CNT_002324,CLI_002324,2018-01-12,2019-07-22,38.268572,-0.668243,Elche
CNT_002325,CLI_002325,2023-02-24,2023-04-16,38.39718,-0.521929,San Vicente del Raspeig
CNT_002326,CLI_002326,2024-02-13,2025-02-21,38.648625,-0.856492,Villena
CNT_002327,CLI_002327,2021-08-04,2023-04-02,38.407906,-0.512165,San Vicente del Raspeig
CNT_002328,CLI_002328,2020-11-04,2020-12-24,38.357549,-0.450088,Alicante
CNT_002329,CLI_002329,2016-03-03,2017-05-14,38.077553,-0.907097,Orihuela
CNT_002330,CLI_002330,2021-08-11,2023-01-09,38.363746,-0.49348,Alicante
CNT_002331,CLI_002331,2021-07-18,2023-01-26,38.342901,-0.498962,Alicante
CNT_002332,CLI_002332,2021-07-22,2022-10-10,38.318152,-0.461413,Alicante
CNT_002333,CLI_002333,2020-01-01,2020-10-28,38.076734,-0.930335,Orihuela
CNT_002334,CLI_002334,2020-04-28,2020-12-18,38.535214,-0.121992,Benidorm
CNT_002335,CLI_002335,2020-11-13,2021-10-06,38.367955,-0.433768,Alicante
CNT_002336,CLI_002336,2024-02-09,2026-01-10,38.261462,-0.69805,Elche
CNT_002337,CLI_002337,2020-02-21,2021-09-25,38.238898,-0.688925,Elche
CNT_002338,CLI_002338,2018-03-05,2018-07-20,38.266748,-0.719869,Elche
CNT_002339,CLI_002339,2018-06-25,2020-04-21,38.348036,-0.427617,Alicante
CNT_002340,CLI_002340,2024-10-10,2025-04-09,38.269588,-0.705704,Elche
CNT_002341,CLI_002341,2017-06-02,2017-07-14,38.709438,-0.477099,Alcoy
CNT_002342,CLI_002342,2016-04-30,2016-08-16,38.370673,-0.489669,Alicante
CNT_002343,CLI_002343,2018-11-26,2020-07-01,38.330345,-0.497122,Alicante
CNT_002344,CLI_002344,2016-08-26,2017-03-12,38.251945,-0.714348,Elche
CNT_002345,CLI_002345,2016-02-16,2016-11-20,38.473498,-0.775237,Petrer
CNT_002346,CLI_002346,2020-06-17,2020-11-14,38.542586,-0.14769,Benidorm
CNT_002347,CLI_002347,2020-04-15,2021-06-05,38.551586,-0.140724,Benidorm
CNT_002348,CLI_002348,2021-10-31,2023-02-11,38.258568,-0.655423,Elche
CNT_002349,CLI_002349,2015-09-04,2016-07-01,38.079971,-0.929787,Orihuela
CNT_002350,CLI_002350,2022-09-18,2023-08-13,38.38187,-0.457852,Alicante
CNT_002351,CLI_002351,2022-07-09,2023-11-23,38.094911,-0.920956,Orihuela
CNT_002352,CLI_002352,2021-10-04,2022-04-09,38.847244,0.133212,Denia
CNT_002353,CLI_002353,2020-12-11,2022-10-04,38.060982,-0.979928,Orihuela
CNT_002354,CLI_002354,2024-02-14,2024-10-27,38.486845,-0.806559,Elda
CNT_002355,CLI_002355,2023-11-15,2025-02-07,38.52305,-0.140945,Benidorm
CNT_002356,CLI_002356,2023-03-08,2023-04-30,38.316849,-0.492743,Alicante
CNT_002357,CLI_002357,2023-01-03,2024-07-23,38.835498,0.101191,Denia
CNT_002358,CLI_002358,2023-09-18,2025-05-09,38.330555,-0.492174,Alicante
CNT_002359,CLI_002359,2024-03-15,2026-01-11,37.974711,-0.678252,Torrevieja
CNT_002360,CLI_002360,2019-06-11,2020-12-31,38.309175,-0.480118,Alicante
CNT_002361,CLI_002361,2020-08-22,2021-01-26,38.36917,-0.499071,Alicante
CNT_002362,CLI_002362,2024-02-17,2024-06-19,38.290309,-0.746162,Elche
CNT_002363,CLI_002363,2017-03-10,2018-06-03,38.296516,-0.505822,Alicante
CNT_002364,CLI_002364,2023-06-22,2024-04-18,38.287026,-0.710383,Elche
CNT_002365,CLI_002365,2017-08-02,2018-12-28,37.96411,-0.686647,Torrevieja
CNT_002366,CLI_002366,2021-02-25,2021-03-31,38.366624,-0.509242,Alicante
CNT_002367,CLI_002367,2018-06-19,2018-12-22,38.343489,-0.49327,Alicante
CNT_002368,CLI_002368,2018-06-16,2018-09-05,37.979218,-0.702558,Torrevieja
CNT_002369,CLI_002369,2021-06-08,2022-03-07,38.261428,-0.701068,Elche
CNT_002370,CLI_002370,2018-04-03,2020-02-24,38.712946,-0.486277,Alcoy
CNT_002371,CLI_002371,2022-08-17,2023-11-09,38.060008,-0.961478,Orihuela
CNT_002372,CLI_002372,2015-06-25,2016-09-21,38.485994,-0.807504,Elda
CNT_002373,CLI_002373,2017-11-18,2018-03-07,38.547416,-0.133142,Benidorm
CNT_002374,CLI_002374,2022-06-17,2023-07-05,38.281259,-0.717362,Elche
CNT_002375,CLI_002375,2022-01-26,2023-11-05,38.562096,-0.120419,Benidorm
CNT_002376,CLI_002376,2018-08-10,2020-07-05,38.331976,-0.470854,Alicante
CNT_002377,CLI_002377,2016-04-21,2017-03-09,38.286561,-0.699837,Elche
CNT_002378,CLI_002378,2021-08-27,2022-01-19,38.395027,-0.53487,San Vicente del Raspeig
CNT_002379,CLI_002379,2022-02-16,2023-08-28,38.292635,-0.689929,Elche
CNT_002380,CLI_002380,2019-09-12,2021-02-02,38.396208,-0.517012,San Vicente del Raspeig
CNT_002381,CLI_002381,2024-03-21,2025-02-01,38.391645,-0.523588,San Vicente del Raspeig
CNT_002382,CLI_002382,2019-08-02,2021-06-29,38.494373,-0.772556,Elda
CNT_002383,CLI_002383,2015-11-30,2017-04-19,38.478984,-0.765404,Petrer
CNT_002384,CLI_002384,2018-06-25,2018-08-18,38.23442,-0.678201,Elche
CNT_002385,CLI_002385,2018-06-18,2019-09-21,38.254129,-0.695362,Elche
CNT_002386,CLI_002386,2023-09-13,2024-07-16,37.989843,-0.670038,Torrevieja
CNT_002387,CLI_002387,2023-01-24,2024-01-05,38.296125,-0.715829,Elche
CNT_002388,CLI_002388,2017-07-19,2019-05-17,38.087023,-0.953668,Orihuela
CNT_002389,CLI_002389,2016-11-15,2017-12-07,38.550018,-0.127108,Benidorm
CNT_002390,CLI_002390,2016-07-14,2017-05-15,38.517902,-0.127195,Benidorm
CNT_002391,CLI_002391,2015-05-03,2017-04-21,38.255748,-0.687133,Elche
CNT_002392,CLI_002392,2017-11-24,2018-12-02,38.337986,-0.45349,Alicante
CNT_002393,CLI_002393,2022-04-19,2023-07-23,38.26298,-0.729649,Elche
CNT_002394,CLI_002394,2023-04-24,2024-12-02,38.347302,-0.505361,Alicante
CNT_002395,CLI_002395,2017-04-19,2018-12-02,38.851064,0.109144,Denia
CNT_002396,CLI_002396,2016-02-20,2017-06-02,38.255714,-0.714236,Elche
CNT_002397,CLI_002397,2016-12-08,2018-04-13,38.348676,-0.396556,Alicante
CNT_002398,CLI_002398,2022-05-08,2023-03-03,38.344072,-0.468107,Alicante
CNT_002399,CLI_002399,2024-04-21,2025-07-25,38.066282,-0.946067,Orihuela
CNT_002400,CLI_002400,2024-03-20,2024-05-09,38.082527,-0.954809,Orihuela
CNT_002401,CLI_002401,2024-08-04,2025-01-23,38.262339,-0.708864,Elche
CNT_002402,CLI_002402,2015-12-13,2016-12-29,38.341073,-0.480246,Alicante
CNT_002403,CLI_002403,2020-09-15,2022-01-22,38.266199,-0.695836,Elche
CNT_002404,CLI_002404,2019-09-20,2021-01-29,38.267165,-0.708347,Elche
CNT_002405,CLI_002405,2022-01-03,2023-06-29,38.529012,-0.134578,Benidorm
CNT_002406,CLI_002406,2017-04-28,2018-09-03,38.110254,-0.917614,Orihuela
CNT_002407,CLI_002407,2016-06-18,2017-08-15,38.239771,-0.667841,Elche
CNT_002408,CLI_002408,2023-02-05,2023-05-03,38.327176,-0.474699,Alicante
CNT_002409,CLI_002409,2022-09-21,2023-02-23,38.42642,-0.450571,Sant Joan d'Alacant
CNT_002410,CLI_002410,2019-09-26,2021-01-28,38.242664,-0.686453,Elche
CNT_002411,CLI_002411,2020-03-16,2020-06-05,38.517955,-0.112649,Benidorm
CNT_002412,CLI_002412,2016-10-25,2017-08-19,38.363562,-0.446755,Alicante
CNT_002413,CLI_002413,2017-11-07,2018-03-12,38.219803,-0.682143,Elche
CNT_002414,CLI_002414,2015-01-27,2015-11-25,38.339318,-0.445439,Alicante
CNT_002415,CLI_002415,2022-01-27,2023-01-14,38.312708,-0.697126,Elche
CNT_002416,CLI_002416,2017-11-18,2019-07-13,38.618461,-0.858663,Villena
CNT_002417,CLI_002417,2019-08-02,2020-01-11,38.221897,-0.713277,Elche
CNT_002418,CLI_002418,2023-05-14,2023-09-09,38.30772,-0.473693,Alicante
CNT_002419,CLI_002419,2022-05-29,2024-05-12,38.367659,-0.447762,Alicante
CNT_002420,CLI_002420,2019-07-17,2019-08-20,38.290245,-0.711267,Elche
CNT_002421,CLI_002421,2016-10-01,2017-10-22,38.332385,-0.502536,Alicante
CNT_002422,CLI_002422,2023-09-24,2024-09-30,38.36228,-0.478563,Alicante
CNT_002423,CLI_002423,2023-10-09,2024-05-29,38.715083,-0.47612,Alcoy
CNT_002424,CLI_002424,2024-03-14,2026-02-15,38.304822,-0.684019,Elche
CNT_002425,CLI_002425,2019-10-08,2021-06-01,38.339042,-0.492331,Alicante
CNT_002426,CLI_002426,2024-01-21,2025-06-04,38.806178,0.131477,Denia
CNT_002427,CLI_002427,2015-02-11,2016-06-18,38.324678,-0.513242,Alicante
CNT_002428,CLI_002428,2023-11-06,2025-04-15,38.631878,-0.851155,Villena
CNT_002429,CLI_002429,2019-09-11,2019-12-12,38.259803,-0.715127,Elche
CNT_002430,CLI_002430,2023-10-02,2025-05-09,38.837882,0.07876,Denia
CNT_002431,CLI_002431,2024-02-14,2024-11-08,38.107178,-0.939742,Orihuela
CNT_002432,CLI_002432,2024-03-01,2025-09-21,38.411593,-0.528355,San Vicente del Raspeig
CNT_002433,CLI_002433,2021-03-10,2021-10-23,38.399855,-0.448486,Sant Joan d'Alacant
CNT_002434,CLI_002434,2020-06-09,2022-05-22,38.372662,-0.523034,Alicante
CNT_002435,CLI_002435,2024-09-14,2024-11-12,38.641292,-0.8663,Villena
CNT_002436,CLI_002436,2022-11-23,2024-10-18,38.266919,-0.676832,Elche
CNT_002437,CLI_002437,2016-12-02,2017-07-28,38.285444,-0.685431,Elche
CNT_002438,CLI_002438,2024-12-20,2025-03-22,38.26709,-0.697052,Elche
CNT_002439,CLI_002439,2018-12-25,2019-03-21,38.015741,-0.673581,Torrevieja
CNT_002440,CLI_002440,2020-10-28,2022-02-02,38.30924,-0.48168,Alicante
CNT_002441,CLI_002441,2023-03-22,2024-02-22,37.969427,-0.707935,Torrevieja
CNT_002442,CLI_002442,2018-06-05,2020-01-30,37.976423,-0.707776,Torrevieja
CNT_002443,CLI_002443,2023-01-28,2024-06-06,38.703673,-0.475838,Alcoy
CNT_002444,CLI_002444,2023-09-02,2025-07-15,38.493916,-0.793728,Elda
CNT_002445,CLI_002445,2021-10-07,2023-07-03,38.264963,-0.679578,Elche
CNT_002446,CLI_002446,2020-06-19,2020-11-02,38.309644,-0.462067,Alicante
CNT_002447,CLI_002447,2017-07-07,2019-03-28,38.366263,-0.465872,Alicante
CNT_002448,CLI_002448,2022-01-07,2022-12-03,38.364074,-0.488007,Alicante
CNT_002449,CLI_002449,2015-06-14,2017-03-24,38.296654,-0.515516,Alicante
CNT_002450,CLI_002450,2018-12-20,2019-03-05,38.265416,-0.689234,Elche
CNT_002451,CLI_002451,2023-05-03,2023-08-17,38.305446,-0.467871,Alicante
CNT_002452,CLI_002452,2023-04-29,2023-11-13,38.629024,-0.894862,Villena
CNT_002453,CLI_002453,2023-01-19,2023-06-26,37.962449,-0.697218,Torrevieja
CNT_002454,CLI_002454,2023-05-22,2024-03-14,38.283304,-0.713503,Elche
CNT_002455,CLI_002455,2017-12-01,2019-08-22,37.980803,-0.68007,Torrevieja
CNT_002456,CLI_002456,2019-12-26,2021-08-31,38.31306,-0.501084,Alicante
CNT_002457,CLI_002457,2022-08-20,2023-11-11,38.284861,-0.699139,Elche
CNT_002458,CLI_002458,2024-07-06,2025-01-12,38.056124,-0.948711,Orihuela
CNT_002459,CLI_002459,2022-09-03,2022-11-29,38.272763,-0.701801,Elche
CNT_002460,CLI_002460,2021-09-29,2022-11-16,38.247592,-0.714061,Elche
CNT_002461,CLI_002461,2024-03-25,2025-09-15,38.398109,-0.444251,Sant Joan d'Alacant
CNT_002462,CLI_002462,2023-07-24,2024-10-25,38.848264,0.089496,Denia
CNT_002463,CLI_002463,2015-12-02,2016-12-05,38.095229,-0.936899,Orihuela
CNT_002464,CLI_002464,2020-04-08,2021-12-06,38.002765,-0.67192,Torrevieja
CNT_002465,CLI_002465,2017-05-30,2017-07-24,38.083155,-0.959912,Orihuela
CNT_002466,CLI_002466,2018-12-24,2020-09-02,38.352861,-0.442984,Alicante
